path,classification,needed_by_stage3b,read_allowed,write_allowed,action
results/daytrader/04_stage3_semantic/formal/seed_08/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_08/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_08/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_09/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_09/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_09/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_09/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_09/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_09/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_09/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_09/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_10/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_10/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_10/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_10/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_10/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_10/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_10/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_10/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_11/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_11/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_11/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_11/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_11/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_11/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_11/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_11/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_12/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_12/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_12/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_12/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_12/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_12/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_12/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_12/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_13/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_13/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_13/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_13/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_13/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_13/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_13/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_13/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_14/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_14/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_14/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_14/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_14/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_14/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_14/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_14/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_15/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_15/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_15/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_15/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_15/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_15/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_15/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_15/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_16/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_16/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_16/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_16/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_16/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_16/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_16/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_16/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_17/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_17/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_17/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_17/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_17/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_17/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_17/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_17/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_18/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_18/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_18/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_18/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_18/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_18/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_18/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_18/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_19/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_19/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_19/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_19/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_19/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_19/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_19/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_19/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_20/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_20/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_20/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_20/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_20/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_20/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_20/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_20/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_21/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_21/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/daytrader/04_stage3_semantic/formal/seed_21/partition_labels.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
